postid,userid,username,src,views,likes,type,tagged_users,captions,comments_count
3491012435060344961,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/465189733_18499368157021372_7817086803717617474_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=drIeKypgKM0Q7kNvgGmvrHn&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAnUNYOivQo4EA-EuG8BsYJsbdR6l43hI47J_A7mi6JRA&oe=67801BAE&_nc_sid=bc0c2c,3311001,280176,GraphVideo,,Who I’m supporting for president and why you should too…,17281
3485407765176636920,45339167,livvydunne,https://instagram.fadb6-2.fna.fbcdn.net/v/t51.29350-15/464397353_534559759303683_734273186977065443_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=WHQydSgk2DYQ7kNvgGAqT8W&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCpO_ElgCikheM6Rav5i4HU4-cAOjmbN1l3gr74fJtQ4Q&oe=678038B7&_nc_sid=bc0c2c,10432603,266598,GraphVideo,jakepaul,You probably smell… get W in the naturals isle at Walmart;) @itscalledw @jakepaul,2788
3484560034506297064,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/464257945_18497546659021372_1900495698499504090_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=R6JfJgjn370Q7kNvgEqWnzn&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAXKdze4pkXKyai4PpxK132-QuTXjJ7gi_Da-eIULti5Q&oe=67803CFF&_nc_sid=bc0c2c,0,248515,GraphSidecar,juttaleerdam,camps good - life’s good,989
3481609381152094642,18848562,miketyson,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.2885-15/463759454_18484010521032563_1264278307097620482_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=1_yaEU0nokQQ7kNvgF4bsgT&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAUnSCwMdYbpAdKZc0ccI3b6TYsTBwLotmIckAewDm2eA&oe=67803389&_nc_sid=bc0c2c,0,1058587,GraphImage,jakepaul,"4 weeks. See you in Arlington.

@mostvaluablepromotions @netflix

#PaulTyson",6670
3480924243104108534,1522837371,jakepaul,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.29350-15/463462982_566052702769175_6424913253445097405_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=yGmCTsYeTYoQ7kNvgHdEpsE&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCJLeYlCTVGaGG22XupVm3mQ2uHgZSrdvelRrY_1lU2HQ&oe=678036FE&_nc_sid=bc0c2c,9469569,413344,GraphVideo,celsiusofficial,"Take notes @miketyson 

#CELSIUSBrandPartner #CELSIUSLiveFit",6302
3480233157322907433,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/463287272_1502774623710583_6646643608611914787_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=UpCEQu2MCw4Q7kNvgGqvrX-&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAncRY5lyscUidWDwwG5vmYg2V-s5YBi9FFWVSijDhVSQ&oe=67804805&_nc_sid=bc0c2c,4778176,126240,GraphVideo,doghausdogs,"Manifested this into reality. I love nothing more than backing people/companies I truly believe in and are fans of. Y’all need to go try the @doghausdogs food. Cheeseburgers, wings, beer, and the best appetizers omg… and most importantly trying my “El Gallo” chicken wings and sandwich on fight night. Go to one of @doghausdogs 70 locations to see for yourself.",1302
3479403515334672039,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/462823715_932734095119077_3870659465976154723_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_NGTbzThiRwQ7kNvgEugNVs&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDffq2rJOr5Ucg1GEk1ODNrqkpxz2R3xbRk0m-RHrvGVg&oe=6780420F&_nc_sid=bc0c2c,2482132,167725,GraphVideo,netflix,"Kill or be killed…Power vs Speed. Experience vs Activity. Legend vs Disruptor. #PaulTyson

All it takes is one punch. Welcome to the biggest event in boxing history @mostvaluablepromotions 
 
FREE for all 280 million Netflix subscribers globally from ATT Stadium in Arlington, Texas",1452
3478058778396795898,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t39.30808-6/463247256_18495776668021372_2532548053346685500_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=KUVZeBwxJioQ7kNvgHS0YhD&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYA7n6LSAylszV0_jtUzQ1USY7fljT071zoN6EdjSPLk8g&oe=67803669&_nc_sid=bc0c2c,0,750824,GraphSidecar,loganpaul,Im an uncle!! Esmé Agdal Paul. @loganpaul @ninaagdal,1820
3474395978495478692,1522837371,jakepaul,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.29350-15/462119727_465545442462876_6293813514377621906_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=fFHoen1VYjoQ7kNvgGeNq7A&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAHR4YWUXKj2jmSL_h0L8GDC6Ypy0RooCnW_oOAMUzPIQ&oe=67803C97&_nc_sid=bc0c2c,2780105,101252,GraphVideo,mostvaluablepromotions,"38 days until uncle Mike goes nighty night. 

#PaulTyson @mostvaluablepromotions",2383
3472216930117959265,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/461990555_1518072605739376_4669504464233497986_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=QAuysm4Jn3EQ7kNvgFD4shO&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDv2jN62_UXUK6gXCtMWd5d_BNR3jOKFGw4jxLJd8kH6A&oe=678038AD&_nc_sid=bc0c2c,4980127,122324,GraphVideo,mostvaluablepromotions,"41 DAYS.

#PaulTyson",3993
3470048654885477381,1522837371,jakepaul,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.29350-15/461650962_1086333463209934_5651490630439961259_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=fHtKYvHBFL8Q7kNvgHYzDGC&_nc_gid=19ec2b29312343daa07b741163396c36&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDk_EZ1vFEuNfy_J6yIiBUd6PHp_yt4L0Th8-mgPZ0RDg&oe=67804A18&_nc_sid=bc0c2c,6292571,409637,GraphVideo,arcangel,"Speaking Spanish to welcome @arcangel to the W team @itscalledw the best deodorant, body wash, and mens care brand. Vitamin infused, made without weird stuff, great smelling. Available at Walmart.",4307
3467188576570351113,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/461429963_887192606675761_4883561112034002337_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=sHv0y6uRaHoQ7kNvgFmiCZg&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBNL_1MoODf8zuFQvhrvPdalfm48mP1t0otVqkZEK1JeA&oe=678049D4&_nc_sid=bc0c2c,149150340,3567078,GraphVideo,,"@miketyson want a bite?

#PaulTyson",98910
3466442262274418890,1522837371,jakepaul,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.29350-15/461313301_372065495981591_8943576147990483012_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ov1zuu7BRaAQ7kNvgGC-r9R&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD_973DS6SxDgMLUlyJ8Tn-LpXkRTvxSjWShz6QIf7xSA&oe=6780346F&_nc_sid=bc0c2c,39773273,508381,GraphVideo,betr,"More Weight = More Power 🥊

Download @betr & Play @betr_picks

#PaulTyson",18714
3465733236649696235,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/461167965_869339485174396_1036650959422247898_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=OUTlkHQ4hXMQ7kNvgH1uSw1&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA93t4-7RIRZbD7M1ZyR0Lsc8kN-VMycd77sU0Gh0fQZg&oe=67803572&_nc_sid=bc0c2c,3808252,67864,GraphVideo,itscalledw,Live healthier with @itscalledw 🙌,1101
3465677760997462212,207587378,netflix,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.29350-15/461332502_515551974540488_6953322648506095848_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Ibwkel-V6gAQ7kNvgEfKQbR&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC0NodEp3_eCRvh282fu0_HJ2K1CiHhSguAtAl5ffoh_A&oe=678027C8&_nc_sid=bc0c2c,0,687712,GraphSidecar,miketyson,"we are 50 days away from JAKE PAUL VS. MIKE TYSON!

🥊 #paultyson will be LIVE on netflix friday, november 15 at 8PM ET / 5PM PT.

🥊 a three-part follow-doc, COUNTDOWN: PAUL VS. TYSON, leads up to the fight with 2 episodes premiering november 7. the final episode on november 12.",3500
3463549976888741940,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/460682183_541930011697897_1832181723674890328_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=FL4HOo998M8Q7kNvgFA3bTR&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCJ7yV-pFXSJvAfJWNnOjykm-0cYt0-23GCKqSCJOMpwg&oe=678035B7&_nc_sid=bc0c2c,28906698,514979,GraphVideo,betr,"Strongest boxer in existence.

Download @Betr & Play @betr_picks",27334
3457847979422293393,1522837371,jakepaul,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.29350-15/459588529_806694784874109_6166623355974764907_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=gnAo80m_lTgQ7kNvgHpZDX5&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAnuohA4j7f5MaaOn50FVjwwoxf1DunWR_zw6exmPduPQ&oe=67802FCF&_nc_sid=bc0c2c,9698763,746489,GraphVideo,itscalledw,I snuck into UFC 306 👀 @itscalledw,3424
3457772879662575903,1522837371,jakepaul,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.29350-15/460191502_1907150333142056_7663541527648467916_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=108&_nc_ohc=rO8dvD0xyq8Q7kNvgG1VrQY&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB2FdxieLllifMwiiL6a6E_VRWG_9gAYaD9I6IxCsf0Rg&oe=67801F46&_nc_sid=bc0c2c,11451997,736724,GraphVideo,netflix,Jerry world shut down. Friday November 15th. #PaulTyson,4481
3457754854876080841,1522837371,jakepaul,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.29350-15/459916354_1023108272607570_1038155723592539012_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=CL9i-RuFi2cQ7kNvgGe55sc&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDIkCtUHrF-XU2fcEI-LeXE11507KZEZuyLf2J3ZzLO1g&oe=67803D31&_nc_sid=bc0c2c,7595529,304699,GraphVideo,netflix,"BIG AS THE SUPER BOWL 
MOST VALUABLE PROMOTIONS

Ticket link in bio #PaulTyson 11/15
@miketyson @dallascowboys",3837
3457691143599187298,18848562,miketyson,https://instagram.fadb6-3.fna.fbcdn.net/v/t39.30808-6/459681746_18477118162032563_1639860497533727579_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=9bxx8UkSMeIQ7kNvgGqjK6F&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYB5xMaIGX0bbr3W4RX5KEFW4MBaW8tRnnRMb6juEnOgow&oe=6780195E&_nc_sid=bc0c2c,0,433713,GraphImage,netflix,The biggest fight in history @mostvaluablepromotions @netflix #PaulTyson,2718
3457096220232284012,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t39.30808-6/470194527_18507905617021372_8298787412580278802_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=xNcPSnbDmM0Q7kNvgFdLfNA&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYB5SjnSaUw-pxkfqueg6gp8TbOaZkFGqctdm38F2kZdBA&oe=678044BD&_nc_sid=bc0c2c,0,384262,GraphSidecar,sugasean,We getting that W tonight & getting that W at Walmart (naturals aisle) @sugasean @itscalledw,3087
3451955344245524913,1522837371,jakepaul,https://instagram.fadb6-2.fna.fbcdn.net/v/t51.29350-15/458504003_3782655651946839_4604977250308938861_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4xm1YmJyxCwQ7kNvgHTpwRc&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDmkR9_4rwoEEmj46C25_UDAMiwGINPsZhBbofkPN1T0Q&oe=678020E7&_nc_sid=bc0c2c,6960485,362629,GraphVideo,betr,bye bye @ishowspeed 💨,4598
3451197449677631207,1522837371,jakepaul,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.29350-15/457735093_1716536792480869_2777306518128150142_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XujQugPHvQgQ7kNvgE0y-uC&_nc_gid=f85a70282af44c9ea3bfd9bd7c55f32e&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBNSxSv7VJ4E2QSbflE1Y1l2GKXf71z36MBZ5b6HoAD8g&oe=6780265A&_nc_sid=bc0c2c,2858219,148246,GraphVideo,daznboxing,"This is for Puerto Rico

My childhood was Cleveland and the era of the Problem Child was LA. As tumultuous as it was, I am always grateful for that period of my life, regardless of the ups and downs. But Puerto Rico is where I became a man. This island has done so much for me and I am honored to give back to it, through the sport that we all love. 

Today we announce the signing of 3 new MVP Athletes who all have a bright future and will in time become the faces of boxing in their own right. Welcome to the family @janpaul_rivera @krys.rosado @thereal_chopchop 

Jan Paul, Krystal and Chop Chop will be fighting Friday, October 11 as a part of our first MVP Prospects show in Puerto Rico. Live from the Coliseo Roger Mendoza, Caguas, live on DAZN.

Welcome to the future of 🇵🇷 boxing. Sincerely, El Gallo
@mostvaluablepromotions",3717
3536082751546013318,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/472332133_608917841590994_2220565615305210297_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=CfUZs8zkPfAQ7kNvgGWZrUE&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDdCSE5sIDxUUv7pa12gQVpBsttnoCDY43bWgrDi7A-4w&oe=67803E66&_nc_sid=bc0c2c,8253946,1213336,GraphVideo,justiceisking,It’s Green Underwear year 💚✨🩲🎇 time to lock in  claiming everything 🤪,2345
3531862338104476746,224935393,bretmanrock,https://instagram.fadb6-2.fna.fbcdn.net/v/t51.2885-15/471825261_610726668272163_4811985273052935715_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=duaBeojG0L4Q7kNvgHaVHdm&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDzVeXLREpY7agEikMQyJt3JzH2Cqh1qUO60pjuPUsCIg&oe=6780415C&_nc_sid=bc0c2c,4294729,526154,GraphVideo,,Who else is eating grapes under the table on New Year ? 🍇🎇🎉 and what color is your undies gonna be ? ❤️💚💛,1891
3530395973019458519,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/471516822_18520959730039394_6897702256563311330_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=w6PvQy7F7FAQ7kNvgHProR8&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBqfLvFAvIQSLKCosa4mr9D63VSq7WfFS5Z0XYDcD2YVA&oe=67804F67&_nc_sid=bc0c2c,0,1748617,GraphSidecar,justiceisking,Happy Holidays 🩵☃️ from Da Baddest family 🦚💜💚💛,3425
3527466678295028435,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470937871_18520178320039394_2295819940075640847_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=AuXJSIxoVBMQ7kNvgGdjSW6&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDcdpja7LdILfSeEoSMuUIyRmV5AMj1gXW1eNFtPq692w&oe=67802D66&_nc_sid=bc0c2c,0,132037,GraphSidecar,dabaddestradio,New Merch for @dabaddestradio OUT NOW 🔆🐳 super limited ! LINK IN BIO TO PURCHASE🍋🏄🏻‍♀️🏄🏻‍♂️,164
3520251466718552242,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469946356_18518226499039394_6873874412323419530_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=udeuv6j4SxEQ7kNvgE7L9LL&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYATXVPtkej3yHs7Gc_DUKjbfDNiO5NQlnNXTEKNbSYXEw&oe=6780404F&_nc_sid=bc0c2c,0,415332,GraphSidecar,,First day of Bretman Piedra era 🤪 trying my new fits I got from Black Friday and Cyber Monday with my gallinas 💁🏻‍♀️🐥 it was all fun until Marites pooped on me 😫,702
3518792373222936929,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469824858_18517861345039394_8630290276694816913_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=99WzTj1EFfgQ7kNvgHhpEft&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDtImxkBm4pm03tYoXiNI6hcJ86rZFeotv9DNVyv9-LAg&oe=67803929&_nc_sid=bc0c2c,2464328,557554,GraphVideo,,My favorite hipper 🐓❤️,2716
3512996525721441961,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468966253_18516310180039394_2886184268733803566_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=b6rxpYLWx9kQ7kNvgGzGzIT&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDuK0I4qN5y4g_EulglPMR7fXSDb81tSuQA-C0WXIx8pw&oe=67801D50&_nc_sid=bc0c2c,0,446361,GraphSidecar,haakeaulana,November is so full of love 🧡💛🤎❤️ we don’t talk about her enough,332
3507985259877330617,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468173150_18515030689039394_3335714026455259291_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=9qfbbwZmlDwQ7kNvgFUcebf&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBNh9U4ifw5LjTYIi6hjGJy9a76v8B-S3hML5KOX-YylQ&oe=678030B4&_nc_sid=bc0c2c,0,1073128,GraphSidecar,brianmeller,I was kind enough to host the Moana premier in my backyard 🌺🐓🌋🏝️ jk 🤪 thank you for having me and Da lil Babies we had such a blast,1424
3504360025144100286,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467539404_18514116562039394_23015827318554668_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=UdI3FjMcgzYQ7kNvgEZRjNZ&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB31BJY4XHQrVxrjRALpVINPmZmzPLgayyhaf9gY6aj7g&oe=67802268&_nc_sid=bc0c2c,0,218479,GraphSidecar,acnestudios,I just be walking like 💼,371
3503562538846324095,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467142229_18513917071039394_1398171988912043236_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=iO79exA5T1UQ7kNvgEfZUp4&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBwX7xtllA125pKejNg0ICHYDTEDHh-ZcB-QaDEkgB9Aw&oe=67804778&_nc_sid=bc0c2c,0,580663,GraphSidecar,leahkateb,DaBaddest 🌺x PPG💚💖🩵 x PrettyBasic 💁🏻‍♀️ AND Sabrina 💋? Girl this is my dream blunt rotation frl,664
3502106479040563850,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/466641446_18513526846039394_4825961962245612854_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=LRw6UGXZuooQ7kNvgFPFFA8&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD6f2OoLy6zMvNY-zMmbiil2Amt0O6xgbgZB2MOPGZLIw&oe=6780255C&_nc_sid=bc0c2c,0,178224,GraphSidecar,ysl,business in da city 🐆☀️ day 1&2 of my new office job 💼🖊️,355
3499813777379859837,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/466586087_18512941372039394_5574108699283351358_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=PrXe8B41wPQQ7kNvgFwZCFp&_nc_gid=7500eaddaabe4a3ab1af8e80580b88d5&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBbGMc8QwCN_tvn7D-qtnQR-5rOkeZcyn0nqh7aURCrtQ&oe=6780352D&_nc_sid=bc0c2c,0,280954,GraphSidecar,burberry,styled’ on ‘em in this Burberry trench 🍎,608
3498527828912359788,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.29350-15/466528132_911296773905870_4881687229730092752_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wVk71ZLBOxkQ7kNvgG5U5LO&_nc_gid=c264680bf7094ec49ad338913127b2a6&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD26SsuUUlAKPE-gJr-9MCg3ERfTHxRqekanDWWDqRlkQ&oe=67802AE7&_nc_sid=bc0c2c,14032195,1131780,GraphVideo,,Is this what investing in your happiness look like ? 🐓🍗 bc wow call me an investor,6593
3491260712180561407,224935393,bretmanrock,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/464892840_18510601849039394_3489323435753593579_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=INkfznRYggkQ7kNvgEXrihk&_nc_gid=c264680bf7094ec49ad338913127b2a6&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDVEQBzzjRanWwqzq6nYD6XMT4hsxmRSDTONJOvzR4KBw&oe=67801FDA&_nc_sid=bc0c2c,0,787309,GraphSidecar,realcleoamiotonu,We’re friends ‘til the end 🩸🔪🧑🏻‍🦰👩🏻 Happy 8th birthday to my forever partner in crime @realcleoamiotonu 👹 Idk how we serve every year but we do 🧡🎃 Love you soo much my not-so spooky baby anymore 🥺🥺 Btw new podcast episode with Cleo today !!!,558
